ID,precipitacao,uso_solo,radiacao,temperatura,umidade_ar,vento,vazao_Q95,ano
5170,1.2354001,Floresta,1631.5746,25.510823,63.13694,1.9163352,78.287889,2013
5171,1.1492519,Formacao_natural,1631.8948,25.723978,62.104203,1.9335162,104.84318,2013
5172,1.1212375,Floresta,1634.0753,25.958496,61.224206,1.9202181,113.9954,2013
5173,1.1714015,Floresta,1638.4193,26.229525,60.448769,1.8715152,87.049022,2013
5174,1.1881753,Agropecuaria,1645.1394,26.543832,59.759596,1.7832443,66.13127,2013
5175,1.2079603,Agropecuaria,1653.5741,26.875741,59.188286,1.6642851,53.391821,2013
5176,1.2660604,Agropecuaria,1660.8616,27.13239,58.828394,1.5578377,45.03469,2013
5177,1.2467448,Agropecuaria,1662.2827,27.180019,58.768523,1.5368113,39.002168,2013
5178,1.173515,Floresta,1655.7498,26.985636,58.959038,1.6330187,34.323639,2013
5179,1.1337784,Agropecuaria,1644.2164,26.663961,59.244361,1.7977033,30.540837,2013
5180,1.1089965,Agropecuaria,1631.5415,26.335173,59.525555,1.9662515,27.429366,2013
5181,1.0902255,Floresta,1619.4706,26.044752,59.79376,2.1067609,24.846971,2013
5182,1.0740955,Agropecuaria,1608.1415,25.789601,60.077376,2.2128932,22.645822,2013
5184,1.0315306,Floresta,1586.0204,25.310223,60.812804,2.3365108,18.600601,2013
5185,1.0099736,Floresta,1574.4527,25.04603,61.31408,2.3642277,16.284975,2013
5186,1.0104404,Agropecuaria,1562.2715,24.737789,61.934344,2.3759615,13.446268,2013
5187,1.0304906,Agropecuaria,1549.4715,24.360525,62.699581,2.3768711,9.9723374,2013
5188,1.0521739,Agropecuaria,1536.2179,23.883049,63.642408,2.3724571,6.3026149,2013
5189,1.0650409,Floresta,1522.8982,23.269054,64.798763,2.3687279,3.8736192,2013
5190,1.0568611,Floresta,1510.2585,22.491972,66.182546,2.3719359,4.0121078,2013
5191,1.0363958,Floresta,1499.5991,21.587722,67.705296,2.3864349,5.9827759,2013
5251,1.1213991,Agropecuaria,1649.3917,24.561436,70.614233,1.5258753,23.347855,2013
5252,1.1739319,Floresta,1646.0309,24.669954,69.493365,1.5939913,28.616392,2013
5253,1.2339147,Floresta,1641.1436,24.852181,67.737632,1.6967616,42.491445,2013
5254,1.3215738,Floresta,1636.7308,25.056262,65.961642,1.7945361,81.587109,2013
5255,1.3864815,Agropecuaria,1633.6507,25.257981,64.441106,1.8693063,109.28344,2013
5256,1.2744439,Floresta,1632.0801,25.456723,63.202559,1.9174148,83.347524,2013
5257,1.1858624,Floresta,1632.0673,25.662351,62.186019,1.9387576,93.194911,2013
5258,1.1572463,Floresta,1633.7603,25.888052,61.324625,1.9317409,99.988431,2013
5259,1.1823136,Floresta,1637.4063,26.146062,60.570841,1.8925531,81.175687,2013
5260,1.1922843,Floresta,1643.1086,26.439012,59.908546,1.8186255,63.894671,2013
5261,1.199914,Agropecuaria,1650.1496,26.739315,59.36791,1.7194251,52.461666,2013
5262,1.2140434,Floresta,1656.0244,26.964493,59.027966,1.6329816,44.685163,2013
5263,1.2011174,Agropecuaria,1656.9353,27.005182,58.954107,1.6202062,38.999358,2013
5264,1.1620499,Agropecuaria,1651.2388,26.835751,59.096187,1.709597,34.57684,2013
5265,1.1277083,Floresta,1641.2201,26.54945,59.320646,1.8643278,30.98558,2013
5266,1.0989751,Floresta,1630.0482,26.250016,59.540978,2.0287047,27.984883,2013
5270,1.0596516,Agropecuaria,1588.6317,25.306198,60.610561,2.4014308,18.684066,2013
5271,1.0529067,Agropecuaria,1577.6023,25.065272,61.068643,2.4237713,16.064399,2013
5272,1.0521361,Agropecuaria,1565.7888,24.786231,61.643997,2.4274447,12.768735,2013
5273,1.0602226,Agropecuaria,1553.2631,24.449678,62.351529,2.4185687,8.5490067,2013
5274,1.0789176,Agropecuaria,1540.2971,24.034329,63.206659,2.4034517,3.8330794,2013
5275,1.1061777,Floresta,1527.3771,23.520147,64.220826,2.3883136,0.67004253,2013
5276,1.0900643,Floresta,1515.2619,22.902566,65.379056,2.378713,1.2044796,2013
5277,1.055205,Floresta,1505.0298,22.229475,66.583967,2.3777809,4.2188181,2013
5336,1.1554064,Agropecuaria,1646.2273,24.644776,69.569878,1.5912705,24.798629,2013
5337,1.0289554,Agropecuaria,1646.4518,24.647039,69.587877,1.5887305,34.840024,2013
5338,1.1636685,Agropecuaria,1643.9596,24.73545,68.640465,1.6444697,32.04419,2013
5339,1.2496329,Agropecuaria,1640.2148,24.883488,67.150479,1.7300317,43.289479,2013
5340,1.3009655,Agropecuaria,1636.6667,25.054257,65.610841,1.8142211,64.033419,2013
5341,1.3414835,Floresta,1634.0063,25.228853,64.263043,1.8815195,88.874903,2013
5342,1.2838903,Floresta,1632.4435,25.405425,63.144803,1.9279194,74.902276,2013
5343,1.2337937,Floresta,1632.0798,25.590062,62.215497,1.9528639,72.614544,2013
5344,1.2084025,Floresta,1633.0561,25.790823,61.425037,1.955254,73.414676,2013
5345,1.2016909,Floresta,1635.5182,26.013364,60.73914,1.9330915,66.557676,2013
5346,1.1979506,Agropecuaria,1639.4035,26.253628,60.149638,1.8864943,57.175619,2013
5347,1.1942786,Agropecuaria,1643.9999,26.484839,59.680749,1.8251413,49.172973,2013
5348,1.1880543,Floresta,1647.5161,26.648017,59.380239,1.7770042,42.936151,2013
5349,1.1719269,Floresta,1647.6239,26.676243,59.274241,1.7821182,38.034211,2013
5350,1.1455206,Floresta,1643.3603,26.555949,59.31729,1.8607237,34.066786,2013
5351,1.1137107,Floresta,1636.0147,26.344264,59.420576,1.992871,30.762406,2013
5352,1.0732382,Floresta,1627.5591,26.111145,59.527627,2.1403877,27.939824,2013
5353,1.0304884,Agropecuaria,1619.0929,25.893405,59.636965,2.274283,25.462078,2013
5358,1.0740001,Floresta,1570.7324,24.866528,61.230107,2.497313,12.776849,2013
5359,1.0760305,Agropecuaria,1558.3328,24.580097,61.876291,2.4737642,8.5949793,2013
5360,1.0863258,Floresta,1545.4953,24.23933,62.631517,2.443527,3.9634178,2013
5361,1.1053603,Floresta,1532.8381,23.839634,63.48152,2.4133548,0.87454442,2013
5362,1.0895588,Floresta,1521.1283,23.391712,64.390453,2.3884632,1.3767831,2013
5363,1.0512208,Formacao_natural,1511.2036,22.940268,65.273149,2.3713863,4.3102884,2013
5424,1.2455086,Agropecuaria,1641.2385,24.827412,67.264953,1.7237871,30.915652,2013
5425,1.2740988,Floresta,1638.9387,24.934821,66.170457,1.7845393,42.346568,2013
5426,1.2770817,Agropecuaria,1636.5208,25.064509,64.994683,1.847983,46.172455,2013
5427,1.2916836,Floresta,1634.4468,25.204661,63.917829,1.9027704,56.46173,2013
5428,1.2776707,Agropecuaria,1632.9539,25.35247,62.98746,1.9447572,59.450883,2013
5429,1.2519539,Floresta,1632.2175,25.50967,62.190091,1.9726371,59.13914,2013
5430,1.2298619,Floresta,1632.3992,25.678607,61.499804,1.9854886,58.298805,2013
5431,1.2144326,Area_nao_vegetada,1633.5883,25.858747,60.899301,1.9827137,55.096673,2013
5432,1.2048352,Agropecuaria,1635.6519,26.041829,60.387626,1.9661691,50.163498,2013
5433,1.2018165,Agropecuaria,1638.0184,26.205906,59.980468,1.9442849,45.018389,2013
5434,1.194152,Corpo_dagua,1639.5886,26.314815,59.698654,1.9353774,40.383197,2013
5435,1.166174,Agropecuaria,1639.1505,26.334297,59.542554,1.9628151,36.38987,2013
5436,1.1331091,Floresta,1636.2485,26.259514,59.474967,2.0394626,32.969301,2013
5437,1.0999453,Floresta,1631.5183,26.121304,59.442428,2.1566323,30.015444,2013
5438,1.0445123,Floresta,1625.9782,25.960426,59.415057,2.2911263,27.427847,2013
5439,0.93879639,Agropecuaria,1620.1973,25.802463,59.401502,2.4190857,25.112822,2013
5444,1.0886308,Agropecuaria,1577.3341,24.969636,60.692891,2.5915553,13.458925,2013
5509,1.3916653,Agropecuaria,1640.3519,24.845308,66.349946,1.7751007,10.009958,2013
5510,1.3356511,Agropecuaria,1639.9116,24.892532,65.868471,1.7991867,28.297924,2013
5511,1.3155658,Agropecuaria,1638.7641,24.967495,65.127746,1.8385444,38.046064,2013
5512,1.3023624,Floresta,1637.2266,25.062487,64.301259,1.8829896,43.649749,2013
5513,1.2988646,Floresta,1635.5601,25.171802,63.502121,1.9256317,47.277983,2013
5514,1.2848202,Floresta,1634.0102,25.292661,62.773036,1.9630745,49.587284,2013
5515,1.2634282,Floresta,1632.8246,25.423629,62.118612,1.9937005,50.113891,2013
5516,1.2409842,Floresta,1632.2138,25.562793,61.532727,2.0166486,49.417324,2013
5517,1.2214043,Floresta,1632.278,25.705809,61.011953,2.0320245,47.457299,2013
5518,1.2105346,Agropecuaria,1632.9168,25.843497,60.559859,2.0422165,44.467336,2013
5519,1.2272956,Floresta,1633.7568,25.96004,60.18502,2.053832,41.018292,2013
5520,1.2470399,Agropecuaria,1634.1946,26.035103,59.892401,2.078561,37.574489,2013
5521,1.1712712,Agropecuaria,1633.6629,26.052787,59.671286,2.13011,34.366459,2013
5522,1.1143068,Floresta,1632.0027,26.012841,59.492006,2.2168366,31.466878,2013
5523,1.0885085,Floresta,1629.5541,25.932244,59.321316,2.3355782,28.872192,2013
5524,1.0591711,Floresta,1626.7933,25.833879,59.146339,2.4720705,26.546245,2013
5525,1.0000021,Floresta,1623.8483,25.733485,58.987788,2.6059162,24.437068,2013
5526,1.0323118,Floresta,1620.2842,25.63442,58.895476,2.7157461,22.480291,2013
5530,1.1011279,Agropecuaria,1585.9469,25.088913,60.028622,2.7168709,14.383166,2013
5599,1.3244324,Agropecuaria,1637.9462,25.120889,63.098029,1.9427525,42.390763,2013
5600,1.3011002,Agropecuaria,1636.0335,25.222213,62.545581,1.9774633,43.921175,2013
5601,1.2754486,Floresta,1634.2197,25.333582,62.019328,2.0113604,44.325128,2013
5602,1.2490523,Agropecuaria,1632.7923,25.450491,61.524651,2.0436574,43.726644,2013
5603,1.2242327,Agropecuaria,1631.9039,25.566983,61.06678,2.0747383,42.248673,2013
5604,1.2070702,Agropecuaria,1631.5298,25.674877,60.65151,2.1069702,40.081428,2013
5605,1.2211382,Floresta,1631.4731,25.763661,60.282703,2.1455537,37.510117,2013
5606,1.2432848,Floresta,1631.4448,25.822504,59.957107,2.1985966,34.810828,2013
5607,1.1262028,Floresta,1631.2305,25.844788,59.659384,2.2753433,32.174233,2013
5608,1.0509283,Floresta,1630.8565,25.83257,59.363425,2.3824528,29.701541,2013
5609,1.0566086,Floresta,1630.587,25.796594,59.044174,2.5199387,27.430957,2013
5610,1.0864542,Floresta,1630.6643,25.750622,58.696845,2.6784693,25.362953,2013
5611,1.1253432,Floresta,1630.9028,25.703656,58.355047,2.8382925,23.475659,2013
5612,1.1901999,Floresta,1630.3891,25.654597,58.096406,2.9708558,21.731905,2013
5685,1.3552365,Floresta,1642.1341,25.047662,62.757113,1.9482907,40.069606,2013
5686,1.3210396,Area_nao_vegetada,1639.3806,25.139633,62.340183,1.9830887,41.007629,2013
5687,1.2880465,Agropecuaria,1636.6246,25.240808,61.91369,2.0214462,40.973421,2013
5688,1.2558266,Floresta,1634.2612,25.345022,61.488345,2.0626263,40.113605,2013
5689,1.2245609,Agropecuaria,1632.5013,25.44606,61.073741,2.1071656,38.623263,2013
5690,1.1945774,Agropecuaria,1631.3846,25.537527,60.676128,2.1573994,36.68614,2013
5691,1.1646578,Floresta,1630.8356,25.613026,60.295921,2.2178594,34.483557,2013
5692,1.1029557,Floresta,1630.756,25.667413,59.924762,2.2952485,32.182911,2013
5693,0.94079412,Floresta,1631.142,25.699006,59.543492,2.3975691,29.913387,2013
5694,0.84599096,Floresta,1632.1748,25.711451,59.124147,2.5321829,27.756783,2013
5695,0.96843804,Agropecuaria,1634.1906,25.713366,58.639383,2.7027458,25.754591,2013
5696,1.0851388,Floresta,1637.4377,25.714813,58.082007,2.9044785,23.920346,2013
5697,1.2053308,Agropecuaria,1641.5745,25.72095,57.49525,3.1171541,22.249339,2013
5698,1.4078704,Agropecuaria,1645.0719,25.724893,57.000623,3.2995418,20.723664,2013
5771,1.3845915,Floresta,1648.5135,24.951778,62.505909,1.9384545,40.49458,2013
5772,1.3395836,Floresta,1644.2481,25.045903,62.180067,1.9766161,40.77655,2013
5773,1.2988529,Floresta,1640.0936,25.147167,61.8201,2.0210905,39.782949,2013
5774,1.2603605,Floresta,1636.5736,25.248006,61.439632,2.0710891,38.07947,2013
5775,1.2237188,Floresta,1633.9223,25.34281,61.049976,2.1273609,36.082901,2013
5776,1.1851475,Floresta,1632.1909,25.427387,60.656316,2.1924188,33.961241,2013
5777,1.1302884,Floresta,1631.3577,25.498692,60.255718,2.2707345,31.796318,2013
5778,1.0122637,Agropecuaria,1631.4294,25.555364,59.83547,2.3688634,29.656106,2013
5779,0.69529771,Floresta,1632.5377,25.598849,59.371727,2.4953177,27.598495,2013
5780,0.46711847,Floresta,1635.0119,25.634399,58.830117,2.6598999,25.66355,2013
5781,0.87106845,Agropecuaria,1639.3675,25.670913,58.171852,2.8716924,23.873867,2013
5782,1.0667207,Floresta,1646.0849,25.718394,57.373327,3.1333056,22.240297,2013
5783,1.1869042,Floresta,1654.9355,25.781114,56.473379,3.4271816,20.766108,2013
5784,1.3340199,Agropecuaria,1663.7569,25.845608,55.646802,3.6954618,19.446869,2013
5785,1.2801102,Agropecuaria,1667.8375,25.873484,55.214048,3.8417909,18.268344,2013
5854,1.7391005,Agropecuaria,1665.6096,24.671655,62.861419,1.8532304,37.326405,2013
5855,1.5762172,Floresta,1666.2376,24.688023,62.732622,1.8574749,39.72749,2013
5856,1.4748192,Area_nao_vegetada,1662.9987,24.745602,62.571683,1.8777437,42.168684,2013
5857,1.4013947,Floresta,1657.1526,24.836811,62.354536,1.9122937,44.74252,2013
5858,1.3500457,Floresta,1650.519,24.945221,62.076067,1.957205,44.151216,2013
5859,1.3041008,Floresta,1644.4273,25.056277,61.749003,2.0094677,40.765242,2013
5860,1.2581524,Floresta,1639.4995,25.161286,61.390101,2.0682378,37.201046,2013
5861,1.2179058,Agropecuaria,1635.8997,25.256216,61.010532,2.1347042,34.171247,2013
5862,1.1818476,Agropecuaria,1633.605,25.339602,60.612767,2.2117941,31.567498,2013
5863,1.1308155,Agropecuaria,1632.574,25.411449,60.190068,2.3042056,29.24318,2013
5864,1.0323448,Floresta,1632.8488,25.473247,59.725802,2.4187537,27.127201,2013
5865,0.84362326,Agropecuaria,1634.6328,25.52871,59.191886,2.5649019,25.190778,2013
5866,0.75533475,Agropecuaria,1638.362,25.584651,58.547075,2.7552733,23.417802,2013
5867,0.95984908,Floresta,1644.7412,25.65136,57.738142,3.0052195,21.798205,2013
5868,1.0738003,Agropecuaria,1654.6042,25.741021,56.714903,3.3278712,20.331458,2013
5869,1.1255829,Agropecuaria,1668.1546,25.860183,55.489307,3.7153165,19.026226,2013
5870,1.150764,Agropecuaria,1682.9194,25.990277,54.273092,4.0969354,17.891817,2013
5871,1.1352947,Agropecuaria,1691.6926,26.068128,53.574957,4.3153969,16.92674,2013
5940,1.8022361,Agropecuaria,1680.8978,24.522343,62.683602,1.8073701,39.76859,2013
5941,1.5910415,Agropecuaria,1682.0344,24.526292,62.614356,1.8067627,44.703569,2013
5942,1.4774978,Floresta,1676.6544,24.595887,62.495943,1.830489,47.303669,2013
5943,1.3735524,Floresta,1667.3638,24.713245,62.297461,1.8734988,56.490828,2013
5944,1.3427296,Floresta,1657.5189,24.846843,62.023795,1.9276599,52.91541,2013
5945,1.3011478,Floresta,1649.0793,24.974703,61.698785,1.9883073,43.222929,2013
5946,1.2388909,Agropecuaria,1642.6236,25.088114,61.342568,2.0549633,36.593859,2013
5947,1.1885597,Floresta,1638.0928,25.186037,60.963596,2.1296676,32.265667,2013
5948,1.1734588,Agropecuaria,1635.2934,25.270399,60.559476,2.2158926,29.107264,2013
5949,1.1480888,Floresta,1634.1053,25.344112,60.119049,2.3184488,26.581336,2013
5950,1.0962733,Floresta,1634.5517,25.410892,59.622867,2.4440436,24.460241,2013
5951,1.0392958,Floresta,1636.8377,25.475928,59.04167,2.6022747,22.627774,2013
5952,1.0472643,Floresta,1641.4,25.546874,58.333225,2.8069803,21.00262,2013
5953,1.1134358,Floresta,1648.9696,25.63471,57.439366,3.0773086,19.531226,2013
5954,1.1109389,Agropecuaria,1660.5354,25.753172,56.293423,3.4348672,18.198583,2013
5955,1.0942739,Agropecuaria,1676.6943,25.911652,54.876533,3.8841652,17.025637,2013
5956,1.051173,Agropecuaria,1695.1736,26.090187,53.397612,4.353853,16.046296,2013
5957,1.0068583,Agropecuaria,1707.2128,26.205282,52.499648,4.6363437,15.277411,2013
5958,1.0577136,Formacao_natural,1701.9307,26.156573,52.845877,4.5318365,14.703159,2013
6024,3.3963101,Agropecuaria,1672.7562,24.550466,62.669521,1.832875,32.451719,2013
6025,2.4047273,Floresta,1686.27,24.455488,62.653914,1.7888176,34.873284,2013
6026,1.5979429,Floresta,1696.6461,24.375139,62.656742,1.7560032,38.426671,2013
6027,1.505272,Floresta,1698.5191,24.364851,62.637248,1.7508381,56.852485,2013
6028,1.4608198,Agropecuaria,1690.4629,24.452105,62.527364,1.7798043,49.358539,2013
6029,1.2975663,Agropecuaria,1677.0847,24.603554,62.303208,1.8323224,69.02807,2013
6030,1.3276792,Floresta,1663.8103,24.76679,61.997975,1.8947496,59.163481,2013
6031,1.2954302,Floresta,1653.1511,24.912274,61.65306,1.9614298,43.139286,2013
6032,1.2014094,Floresta,1645.4035,25.033287,61.289639,2.0331913,34.59085,2013
6033,1.1038703,Floresta,1640.148,25.133132,60.909496,2.1132745,29.609486,2013
6034,1.1502002,Agropecuaria,1636.9775,25.217467,60.502832,2.2055038,26.177744,2013
6035,1.1634646,Floresta,1635.6848,25.291801,60.0535,2.3142444,23.569821,2013
6036,1.1403813,Agropecuaria,1636.2592,25.361387,59.540825,2.4451491,21.517117,2013
6037,1.1182638,Agropecuaria,1638.853,25.43194,58.939003,2.6062787,19.850611,2013
6038,1.132463,Agropecuaria,1643.7702,25.510553,58.214845,2.8095604,18.412853,2013
6039,1.1877927,Agropecuaria,1651.4845,25.606516,57.32493,3.0722331,17.090215,2013
6040,1.1368821,Agropecuaria,1662.6254,25.731097,56.219225,3.4153005,15.853653,2013
6041,1.0821325,Agropecuaria,1677.537,25.891759,54.883831,3.8467379,14.757975,2013
6042,1.0019862,Agropecuaria,1694.2649,26.069163,53.499904,4.3036906,13.891447,2013
6043,0.90527959,Floresta,1705.1059,26.1824,52.657009,4.5827172,13.305267,2013
6044,1.0189819,Floresta,1700.0687,26.133871,52.986459,4.4795517,12.979812,2013
6110,2.1709251,Agropecuaria,1677.659,24.501629,62.594021,1.8155074,29.305043,2013
6111,1.8495646,Floresta,1693.8279,24.387769,62.630182,1.7632341,26.887531,2013
6112,1.5632645,Agropecuaria,1706.75,24.283813,62.693274,1.7230995,23.910459,2013
6113,1.5352876,Agropecuaria,1709.2592,24.262667,62.708204,1.7154381,37.694327,2013
6114,1.4717165,Floresta,1699.1826,24.364232,62.579509,1.7472302,41.642185,2013
6115,1.3804848,Floresta,1682.8783,24.542097,62.302926,1.8030014,49.036114,2013
6116,1.3458419,Floresta,1667.4628,24.725593,61.951002,1.8661103,45.515271,2013
6117,1.2993435,Agropecuaria,1655.6555,24.880116,61.582819,1.9321474,36.257878,2013
6118,1.2164912,Floresta,1647.3489,25.002027,61.216302,2.0040488,29.984445,2013
6119,1.1369845,Floresta,1641.7996,25.098906,60.842929,2.0859823,25.761747,2013
6120,1.166487,Floresta,1638.4751,25.179608,60.44352,2.1813539,22.527046,2013
6121,1.180275,Agropecuaria,1637.1611,25.25157,59.996526,2.2931137,20.017965,2013
6122,1.166341,Floresta,1637.8611,25.320844,59.481184,2.424691,18.178821,2013
6123,1.1490898,Agropecuaria,1640.6792,25.392786,58.878469,2.5809206,16.827083,2013
6124,1.1421157,Floresta,1645.7222,25.472624,58.171716,2.7688928,15.6814,2013
6125,1.1419761,Floresta,1653.016,25.56564,57.347936,2.9985684,14.52928,2013
6126,1.1133342,Floresta,1662.4231,25.676516,56.402745,3.2812376,13.32888,2013
6127,1.0710454,Floresta,1673.4193,25.805425,55.364954,3.6175555,12.214727,2013
6128,1.0329834,Agropecuaria,1684.2056,25.934454,54.38145,3.9584635,11.396712,2013
6129,1.0064858,Agropecuaria,1690.1317,26.008902,53.824433,4.162004,10.991151,2013
6130,1.0225206,Floresta,1685.4056,25.967136,54.07281,4.0911512,10.95276,2013
6198,1.4997672,Floresta,1705.2506,24.296619,62.668516,1.7262938,11.430855,2013
6199,1.5128573,Agropecuaria,1707.6586,24.277855,62.684042,1.719262,25.883929,2013
6200,1.4620217,Floresta,1697.77,24.3802,62.526158,1.7460946,31.603172,2013
6201,1.4026861,Floresta,1681.9218,24.558493,62.207576,1.7914534,30.866103,2013
6202,1.3551704,Floresta,1667.2042,24.739162,61.827665,1.8423978,27.495771,2013
6203,1.3108045,Floresta,1656.112,24.886376,61.456381,1.8986298,25.420934,2013
6204,1.2628024,Floresta,1648.3082,24.998119,61.106237,1.9652507,23.60781,2013
6205,1.2237625,Floresta,1642.9941,25.084415,60.757281,2.046301,21.027118,2013
6206,1.2101961,Agropecuaria,1639.736,25.156089,60.380122,2.143441,18.157003,2013
6207,1.2005654,Formacao_natural,1638.4754,25.221688,59.947424,2.257002,15.783041,2013
6208,1.1844291,Agropecuaria,1639.3431,25.28749,59.438151,2.3872196,14.340491,2013
6209,1.1659684,Agropecuaria,1642.4812,25.358086,58.839571,2.534831,13.569625,2013
6210,1.1479253,Floresta,1647.88,25.436543,58.150548,2.701015,12.904905,2013
6211,1.1257625,Agropecuaria,1655.1997,25.523815,57.387562,2.8868497,11.964669,2013
6212,1.0844127,Agropecuaria,1663.5936,25.617476,56.592335,3.0918687,10.694229,2013
6213,1.0220133,Floresta,1671.6347,25.709907,55.839204,3.3087932,9.3864072,2013
6214,1.018454,Agropecuaria,1677.4252,25.785273,55.24558,3.5082602,8.5220816,2013
6215,1.0004625,Agropecuaria,1678.742,25.816988,54.977784,3.6239145,8.3324008,2013
